48916,TG(20:1(11Z)/24:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48917,"TG(20:1(11Z)/24:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48918,"TG(20:1(11Z)/24:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48919,"TG(20:1(11Z)/24:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48920,"TG(20:1(11Z)/24:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48921,"TG(20:1(11Z)/24:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48922,"TG(20:1(11Z)/24:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48923,"TG(20:1(11Z)/24:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48924,"TG(20:1(11Z)/24:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48925,"TG(20:1(11Z)/24:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48926,"TG(20:1(11Z)/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48927,TG(20:1(11Z)/24:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48928,TG(20:1(11Z)/14:1(9Z)/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48929,"TG(20:1(11Z)/14:1(9Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48930,TG(20:1(11Z)/14:1(9Z)/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48931,TG(20:1(11Z)/14:1(9Z)/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48932,"TG(20:1(11Z)/14:1(9Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48933,"TG(20:1(11Z)/14:1(9Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48934,TG(20:1(11Z)/14:1(9Z)/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48935,TG(20:1(11Z)/14:1(9Z)/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48936,"TG(20:1(11Z)/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48937,"TG(20:1(11Z)/14:1(9Z)/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48938,"TG(20:1(11Z)/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48939,"TG(20:1(11Z)/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC
48940,"TG(20:1(11Z)/14:1(9Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48941,"TG(20:1(11Z)/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48942,"TG(20:1(11Z)/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48943,"TG(20:1(11Z)/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48944,"TG(20:1(11Z)/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48945,"TG(20:1(11Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC
48946,TG(20:1(11Z)/14:1(9Z)/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC
48947,TG(20:1(11Z)/16:1(9Z)/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48948,"TG(20:1(11Z)/16:1(9Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48949,TG(20:1(11Z)/16:1(9Z)/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48950,TG(20:1(11Z)/16:1(9Z)/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48951,"TG(20:1(11Z)/16:1(9Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48952,"TG(20:1(11Z)/16:1(9Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48953,TG(20:1(11Z)/16:1(9Z)/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48954,TG(20:1(11Z)/16:1(9Z)/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48955,"TG(20:1(11Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48956,"TG(20:1(11Z)/16:1(9Z)/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48957,"TG(20:1(11Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48958,"TG(20:1(11Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48959,"TG(20:1(11Z)/16:1(9Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48960,"TG(20:1(11Z)/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48961,"TG(20:1(11Z)/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48962,"TG(20:1(11Z)/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48963,"TG(20:1(11Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48964,"TG(20:1(11Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC
48965,TG(20:1(11Z)/16:1(9Z)/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCC
48966,TG(20:1(11Z)/18:1(11Z)/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48967,"TG(20:1(11Z)/18:1(11Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48968,TG(20:1(11Z)/18:1(11Z)/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48969,TG(20:1(11Z)/18:1(11Z)/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48970,"TG(20:1(11Z)/18:1(11Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48971,"TG(20:1(11Z)/18:1(11Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48972,TG(20:1(11Z)/18:1(11Z)/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48973,TG(20:1(11Z)/18:1(11Z)/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48974,"TG(20:1(11Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48975,"TG(20:1(11Z)/18:1(11Z)/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48976,"TG(20:1(11Z)/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48977,"TG(20:1(11Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48978,"TG(20:1(11Z)/18:1(11Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48979,"TG(20:1(11Z)/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48980,"TG(20:1(11Z)/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48981,"TG(20:1(11Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48982,"TG(20:1(11Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48983,"TG(20:1(11Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48984,TG(20:1(11Z)/18:1(11Z)/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
48985,TG(20:1(11Z)/18:1(9Z)/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48986,"TG(20:1(11Z)/18:1(9Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48987,TG(20:1(11Z)/18:1(9Z)/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48988,TG(20:1(11Z)/18:1(9Z)/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48989,"TG(20:1(11Z)/18:1(9Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48990,"TG(20:1(11Z)/18:1(9Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48991,TG(20:1(11Z)/18:1(9Z)/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48992,TG(20:1(11Z)/18:1(9Z)/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48993,"TG(20:1(11Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48994,"TG(20:1(11Z)/18:1(9Z)/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48995,"TG(20:1(11Z)/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48996,"TG(20:1(11Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48997,"TG(20:1(11Z)/18:1(9Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48998,"TG(20:1(11Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
48999,"TG(20:1(11Z)/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
49000,"TG(20:1(11Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
49001,"TG(20:1(11Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
49002,"TG(20:1(11Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCCCC
49003,TG(20:1(11Z)/18:1(9Z)/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
49004,"TG(20:1(11Z)/20:1(11Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49005,TG(20:1(11Z)/20:1(11Z)/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49006,TG(20:1(11Z)/20:1(11Z)/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49007,"TG(20:1(11Z)/20:1(11Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49008,"TG(20:1(11Z)/20:1(11Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49009,TG(20:1(11Z)/20:1(11Z)/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49010,TG(20:1(11Z)/20:1(11Z)/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49011,"TG(20:1(11Z)/20:1(11Z)/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49012,"TG(20:1(11Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49013,"TG(20:1(11Z)/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49014,"TG(20:1(11Z)/20:1(11Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
49015,"TG(20:1(11Z)/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC
